,deaths,energy_used,kills,missiles_fired,points,run,status,tank,team
3684,3,180,0,3,-12,79,loser,black,0
3685,0,160,5,30,52,79,winner,green,1
3686,4,60,0,0,-22,79,loser,purple,0
3687,0,0,2,17,18,79,loser,blue,1
3688,4,80,0,1,-18,78,loser,black,0
3689,1,20,6,33,51,78,winner,green,1
3690,5,40,0,1,-30,78,loser,purple,0
3691,0,0,5,26,49,78,loser,blue,1
3692,1,0,0,0,-5,77,loser,black,0
3693,1,180,6,37,52,77,winner,green,1
3694,2,240,0,0,-10,77,loser,purple,0
3695,3,180,1,10,-3,77,loser,blue,1
3696,1,80,0,0,-8,76,loser,black,0
3697,3,80,8,53,50,76,winner,green,1
3698,6,100,0,2,-25,76,loser,purple,0
3699,2,80,4,31,34,76,loser,blue,1
3700,4,0,0,0,-20,75,loser,black,0
3701,3,120,5,26,32,75,loser,green,1
3702,3,0,0,0,-15,75,loser,purple,0
3703,2,0,7,36,52,75,winner,blue,1
3704,3,240,0,8,-7,74,loser,black,0
3705,2,100,7,34,50,74,winner,green,1
3706,5,340,2,10,-9,74,loser,purple,0
3707,3,120,4,23,17,74,loser,blue,1
3708,3,160,0,1,-13,73,loser,black,0
3709,5,140,7,33,35,73,loser,green,1
3710,5,40,1,2,-15,73,loser,purple,0
3711,3,0,8,39,53,73,winner,blue,1
3712,2,40,0,1,-12,72,loser,black,0
3713,3,880,1,16,-1,72,loser,green,1
3714,1,100,1,1,-2,72,loser,purple,0
3715,0,100,4,52,50,72,winner,blue,1
3716,3,0,0,0,-15,71,loser,black,0
3717,0,0,3,15,26,71,loser,green,1
3718,5,0,0,1,-25,71,loser,purple,0
3719,1,60,6,37,54,71,winner,blue,1
3720,8,160,0,1,-36,70,loser,black,0
3721,1,100,7,35,51,70,winner,green,1
3722,2,0,0,0,-8,70,loser,purple,0
3723,0,160,4,23,38,70,loser,blue,1
3724,3,80,1,2,-9,69,loser,black,0
3725,1,0,5,26,42,69,loser,green,1
3726,6,60,0,0,-32,69,loser,purple,0
3727,2,40,6,40,50,69,winner,blue,1
3728,4,0,0,1,-18,68,loser,black,0
3729,2,60,4,19,20,68,loser,green,1
3730,3,60,0,2,-11,68,loser,purple,0
3731,2,40,7,33,51,68,winner,blue,1
3732,4,380,0,5,-18,67,loser,black,0
3733,3,0,4,24,17,67,loser,green,1
3734,4,220,2,7,-3,67,loser,purple,0
3735,2,360,7,36,52,67,winner,blue,1
3736,2,0,0,1,-8,66,loser,black,0
3737,1,0,6,24,50,66,winner,green,1
3738,3,0,0,1,-13,66,loser,purple,0
3739,3,100,3,7,5,66,loser,blue,1
3740,4,180,0,1,-19,65,loser,black,0
3741,0,80,6,36,51,65,winner,green,1
3742,4,40,0,5,-10,65,loser,purple,0
3743,0,100,2,22,19,65,loser,blue,1
3744,1,220,0,0,-6,64,loser,black,0
3745,0,420,5,39,50,64,winner,green,1
3746,4,200,0,0,-22,64,loser,purple,0
3747,2,80,2,37,12,64,loser,blue,1
3748,1,60,0,0,-7,63,loser,black,0
3749,2,20,3,28,13,63,loser,green,1
3750,4,20,0,0,-20,63,loser,purple,0
3751,3,80,7,37,51,63,winner,blue,1
3752,5,440,0,0,-24,62,loser,black,0
3753,1,20,5,29,32,62,loser,green,1
3754,4,80,0,0,-20,62,loser,purple,0
3755,0,0,5,44,51,62,winner,blue,1
3756,3,180,0,0,-15,61,loser,black,0
3757,1,60,6,37,50,61,winner,green,1
3758,5,40,0,1,-29,61,loser,purple,0
3759,3,40,6,44,49,61,loser,blue,1
3760,4,20,2,1,-12,60,loser,black,0
3761,3,160,5,45,39,60,loser,green,1
3762,5,60,0,0,-28,60,loser,purple,0
3763,1,140,6,55,50,60,winner,blue,1
3764,4,40,0,2,-19,59,loser,black,0
3765,2,0,4,32,36,59,loser,green,1
3766,4,120,0,0,-21,59,loser,purple,0
3767,1,40,7,20,51,59,winner,blue,1
3768,7,200,2,0,-25,58,loser,black,0
3769,3,380,6,71,42,58,loser,green,1
3770,4,40,1,0,-10,58,loser,purple,0
3771,2,340,7,34,50,58,winner,blue,1
3772,3,40,0,3,-11,57,loser,black,0
3773,0,0,4,18,33,57,loser,green,1
3774,6,100,0,0,-31,57,loser,purple,0
3775,1,0,6,48,51,57,winner,blue,1
3776,3,160,0,0,-17,56,loser,black,0
3777,1,260,5,35,51,56,winner,green,1
3778,0,20,0,0,0,56,loser,purple,0
3779,2,240,1,11,-3,56,loser,blue,1
3780,7,120,1,1,-29,55,loser,black,0
3781,0,0,5,33,51,55,winner,green,1
3782,2,60,0,1,-11,55,loser,purple,0
3783,2,20,5,23,34,55,loser,blue,1
3784,3,260,1,5,-4,54,loser,black,0
3785,2,320,5,27,33,54,loser,green,1
3786,5,460,0,5,-26,54,loser,purple,0
3787,1,20,5,47,50,54,winner,blue,1
3788,6,160,0,1,-28,53,loser,black,0
3789,2,0,4,29,28,53,loser,green,1
3790,3,20,1,1,-9,53,loser,purple,0
3791,1,60,7,39,53,53,winner,blue,1
3792,5,260,0,3,-20,52,loser,black,0
3793,1,160,6,53,52,52,winner,green,1
3794,5,240,1,3,-18,52,loser,purple,0
3795,1,40,5,30,40,52,loser,blue,1
3796,6,0,0,2,-26,51,loser,black,0
3797,1,0,7,34,54,51,winner,green,1
3798,4,80,1,0,-14,51,loser,purple,0
3799,1,0,4,18,30,51,loser,blue,1
3800,4,100,0,1,-20,50,loser,black,0
3801,2,40,2,19,10,50,loser,green,1
3802,2,60,1,4,-2,50,loser,purple,0
3803,1,0,6,25,51,50,winner,blue,1
3804,3,0,1,0,-10,49,loser,black,0
3805,1,0,6,43,51,49,winner,green,1
3806,6,40,1,1,-22,49,loser,purple,0
3807,1,60,3,23,21,49,loser,blue,1
3808,0,60,0,0,-1,48,loser,black,0
3809,0,40,5,34,50,48,winner,green,1
3810,7,60,0,3,-33,48,loser,purple,0
3811,1,40,3,17,23,48,loser,blue,1
3812,4,140,0,1,-19,47,loser,black,0
3813,2,160,4,31,25,47,loser,green,1
3814,3,0,0,0,-15,47,loser,purple,0
3815,1,220,6,46,53,47,winner,blue,1
3816,2,0,0,0,-10,46,loser,black,0
3817,1,160,0,9,-5,46,loser,green,1
3818,2,60,0,0,-10,46,loser,purple,0
3819,0,140,5,25,51,46,winner,blue,1
3820,1,40,0,1,-8,45,loser,black,0
3821,1,120,5,31,50,45,winner,green,1
3822,5,240,1,3,-17,45,loser,purple,0
3823,3,180,4,35,27,45,loser,blue,1
3824,3,0,0,0,-17,44,loser,black,0
3825,2,60,3,17,14,44,loser,green,1
3826,3,120,0,0,-15,44,loser,purple,0
3827,1,0,6,35,50,44,winner,blue,1
3828,5,60,0,1,-28,43,loser,black,0
3829,0,40,5,24,51,43,winner,green,1
3830,3,0,0,0,-15,43,loser,purple,0
3831,0,0,3,18,29,43,loser,blue,1
3832,2,20,1,1,-8,42,loser,black,0
3833,4,440,8,52,50,42,winner,green,1
3834,5,100,1,0,-19,42,loser,purple,0
3835,2,260,3,44,31,42,loser,blue,1
3836,5,80,1,0,-19,41,loser,black,0
3837,3,60,8,38,54,41,winner,green,1
3838,3,60,0,1,-15,41,loser,purple,0
3839,2,0,4,25,26,41,loser,blue,1
3840,3,460,0,0,-20,40,loser,black,0
3841,1,80,5,37,50,40,winner,green,1
3842,5,100,0,0,-25,40,loser,purple,0
3843,0,80,4,32,41,40,loser,blue,1
3844,5,320,0,0,-33,39,loser,black,0
3845,1,100,5,42,54,39,winner,green,1
3846,1,20,1,1,-1,39,loser,purple,0
3847,2,240,3,21,26,39,loser,blue,1
3848,5,60,2,2,-12,38,loser,black,0
3849,0,80,4,39,50,38,winner,green,1
3850,6,80,1,0,-29,38,loser,purple,0
3851,1,120,5,47,44,38,loser,blue,1
3852,3,0,1,0,-9,37,loser,black,0
3853,2,180,4,17,16,37,loser,green,1
3854,4,40,0,3,-18,37,loser,purple,0
3855,2,200,6,36,50,37,winner,blue,1
3856,5,280,0,0,-25,36,loser,black,0
3857,2,0,6,43,51,36,winner,green,1
3858,3,80,1,0,-12,36,loser,purple,0
3859,2,20,5,26,33,36,loser,blue,1
3860,4,600,0,2,-22,35,loser,black,0
3861,3,180,5,29,21,35,loser,green,1
3862,3,80,1,3,-6,35,loser,purple,0
3863,1,240,5,41,51,35,winner,blue,1
3864,1,20,0,0,-5,34,loser,black,0
3865,1,300,7,45,54,34,winner,green,1
3866,8,20,1,2,-33,34,loser,purple,0
3867,4,200,6,40,48,34,loser,blue,1
3868,3,100,0,0,-17,33,loser,black,0
3869,2,100,5,26,40,33,loser,green,1
3870,5,80,0,0,-28,33,loser,purple,0
3871,0,20,5,34,51,33,winner,blue,1
3872,3,20,0,3,-12,32,loser,black,0
3873,2,20,2,24,12,32,loser,green,1
3874,3,60,0,0,-16,32,loser,purple,0
3875,0,0,6,27,51,32,winner,blue,1
3876,4,100,0,1,-18,31,loser,black,0
3877,2,440,6,31,41,31,loser,green,1
3878,3,40,0,0,-15,31,loser,purple,0
3879,3,180,6,68,50,31,winner,blue,1
3880,6,160,0,0,-30,30,loser,black,0
3881,0,80,2,19,24,30,loser,green,1
3882,1,140,0,0,-7,30,loser,purple,0
3883,0,60,5,32,50,30,winner,blue,1
3884,4,60,0,0,-20,29,loser,black,0
3885,1,120,5,44,50,29,winner,green,1
3886,1,300,0,1,-3,29,loser,purple,0
3887,2,200,3,22,11,29,loser,blue,1
3888,1,120,0,0,-7,28,loser,black,0
3889,4,160,6,34,36,28,loser,green,1
3890,5,60,0,1,-24,28,loser,purple,0
3891,1,100,6,36,50,28,winner,blue,1
3892,3,0,0,0,-15,27,loser,black,0
3893,1,0,5,27,40,27,loser,green,1
3894,6,160,0,0,-32,27,loser,purple,0
3895,1,20,6,44,53,27,winner,blue,1
3896,5,120,0,2,-22,26,loser,black,0
3897,0,0,2,25,26,26,loser,green,1
3898,3,320,0,2,-14,26,loser,purple,0
3899,0,0,6,30,50,26,winner,blue,1
3900,2,0,0,1,-8,25,loser,black,0
3901,2,180,4,30,24,25,loser,green,1
3902,5,180,0,1,-23,25,loser,purple,0
3903,1,180,6,35,51,25,winner,blue,1
3904,4,80,0,0,-22,24,loser,black,0
3905,1,340,6,36,51,24,winner,green,1
3906,2,20,0,2,-8,24,loser,purple,0
3907,2,140,3,32,26,24,loser,blue,1
3908,5,40,0,1,-25,23,loser,black,0
3909,2,300,5,26,38,23,loser,green,1
3910,4,80,1,0,-16,23,loser,purple,0
3911,0,60,5,36,50,23,winner,blue,1
3912,6,20,0,2,-27,22,loser,black,0
3913,0,100,6,38,54,22,winner,green,1
3914,2,180,0,2,-11,22,loser,purple,0
3915,1,120,3,33,31,22,loser,blue,1
3916,2,60,0,0,-11,21,loser,black,0
3917,0,120,6,32,54,21,winner,green,1
3918,2,140,0,4,-3,21,loser,purple,0
3919,2,0,0,0,-10,21,loser,blue,1
3920,4,580,0,4,-19,20,loser,black,0
3921,0,0,4,31,35,20,loser,green,1
3922,5,640,0,1,-24,20,loser,purple,0
3923,0,100,5,44,51,20,winner,blue,1
3924,4,0,0,0,-22,19,loser,black,0
3925,0,0,5,20,51,19,winner,green,1
3926,2,180,0,0,-11,19,loser,purple,0
3927,0,0,1,10,9,19,loser,blue,1
3928,2,0,1,1,-4,18,loser,black,0
3929,5,40,5,33,17,18,loser,green,1
3930,5,240,1,0,-22,18,loser,purple,0
3931,2,20,7,40,54,18,winner,blue,1
3932,3,40,0,0,-17,17,loser,black,0
3933,2,0,7,42,50,17,winner,green,1
3934,5,80,1,0,-19,17,loser,purple,0
3935,3,40,5,39,34,17,loser,blue,1
3936,5,260,0,3,-19,16,loser,black,0
3937,1,80,7,42,53,16,winner,green,1
3938,2,60,1,0,-7,16,loser,purple,0
3939,6,140,6,43,32,16,loser,blue,1
3940,6,240,1,7,-18,15,loser,black,0
3941,3,240,7,49,50,15,winner,green,1
3942,3,240,1,5,-6,15,loser,purple,0
3943,2,220,6,27,43,15,loser,blue,1
3944,4,60,0,1,-21,14,loser,black,0
3945,2,20,4,29,32,14,loser,green,1
3946,3,140,0,0,-17,14,loser,purple,0
3947,1,0,6,34,52,14,winner,blue,1
3948,5,120,0,1,-25,13,loser,black,0
3949,2,100,6,54,50,13,winner,green,1
3950,4,220,0,0,-20,13,loser,purple,0
3951,1,0,6,33,46,13,loser,blue,1
3952,7,20,1,0,-30,12,loser,black,0
3953,2,20,7,35,51,12,winner,green,1
3954,2,0,0,0,-10,12,loser,purple,0
3955,1,40,4,16,33,12,loser,blue,1
3956,5,60,0,0,-26,11,loser,black,0
3957,2,240,5,33,28,11,loser,green,1
3958,2,0,0,3,-9,11,loser,purple,0
3959,3,20,7,56,53,11,winner,blue,1
3960,3,40,1,0,-11,10,loser,black,0
3961,2,40,7,38,51,10,winner,green,1
3962,6,0,0,0,-30,10,loser,purple,0
3963,1,80,4,26,35,10,loser,blue,1
3964,5,160,0,2,-24,9,loser,black,0
3965,1,240,1,14,12,9,loser,green,1
3966,1,60,0,1,-3,9,loser,purple,0
3967,0,80,6,42,51,9,winner,blue,1
3968,7,380,0,8,-26,8,loser,black,0
3969,0,0,5,29,44,8,loser,green,1
3970,5,200,1,11,-16,8,loser,purple,0
3971,0,0,6,37,52,8,winner,blue,1
3972,7,40,1,4,-26,7,loser,black,0
3973,2,0,7,40,54,7,winner,green,1
3974,0,40,0,0,-1,7,loser,purple,0
3975,3,220,4,20,18,7,loser,blue,1
3976,4,60,0,0,-20,6,loser,black,0
3977,2,140,3,29,21,6,loser,green,1
3978,3,200,1,0,-9,6,loser,purple,0
3979,1,100,6,32,50,6,winner,blue,1
3980,4,0,0,3,-16,5,loser,black,0
3981,1,280,6,31,52,5,winner,green,1
3982,5,120,0,0,-29,5,loser,purple,0
3983,0,0,4,30,42,5,loser,blue,1
3984,2,280,0,0,-14,4,loser,black,0
3985,2,80,2,20,8,4,loser,green,1
3986,2,60,0,0,-10,4,loser,purple,0
3987,0,100,5,31,53,4,winner,blue,1
3988,2,20,1,0,-6,3,loser,black,0
3989,2,0,6,45,51,3,winner,green,1
3990,7,320,0,1,-36,3,loser,purple,0
3991,2,60,6,30,45,3,loser,blue,1
3992,8,240,2,7,-20,2,loser,black,0
3993,4,140,8,51,52,2,winner,green,1
3994,1,120,1,2,-2,2,loser,purple,0
3995,2,80,4,27,34,2,loser,blue,1
3996,5,0,0,1,-23,1,loser,black,0
3997,1,0,3,15,19,1,loser,green,1
3998,2,160,0,1,-9,1,loser,purple,0
3999,1,0,6,30,50,1,winner,blue,1
